,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
6776,FA,4003201,3,0.0,NON-OUTLIER
6766,FA,4003160,2,0.0,NON-OUTLIER
6777,FA,4000504,8,0.0,NON-OUTLIER
6778,FA,4003861,1,0.0,NON-OUTLIER
6779,FA,4003513,3,0.0,NON-OUTLIER
6780,FA,4002987,2,0.0,NON-OUTLIER
6781,FA,4002203,39,0.0,NON-OUTLIER
6782,FA,4001428,6,0.0,NON-OUTLIER
6783,FA,4004588,3,0.0,NON-OUTLIER
6767,FA,4001640,1,0.0,NON-OUTLIER
6765,FA,4003740,1,0.0,NON-OUTLIER
6747,FA,4001987,17,0.0,NON-OUTLIER
6755,FA,4000569,9,0.0,NON-OUTLIER
6748,FA,4000879,11,0.0,NON-OUTLIER
6749,FA,4001614,1,0.0,NON-OUTLIER
6750,FA,4001121,15,0.0,NON-OUTLIER
6751,FA,4002982,6,0.0,NON-OUTLIER
6752,FA,4003199,5,0.0,NON-OUTLIER
6753,FA,4001646,4,0.0,NON-OUTLIER
6754,FA,4002771,5,0.0,NON-OUTLIER
6756,FA,4001015,10,0.0,NON-OUTLIER
6764,FA,4002706,1,0.0,NON-OUTLIER
6757,FA,4002690,4,0.0,NON-OUTLIER
6758,FA,4003232,13,0.0,NON-OUTLIER
6759,FA,4001839,14,0.0,NON-OUTLIER
6760,FA,4000990,14,0.0,NON-OUTLIER
6761,FA,4003963,1,0.0,NON-OUTLIER
6762,FA,4000397,1,0.0,NON-OUTLIER
6763,FA,4001229,2,0.0,NON-OUTLIER
6706,FA,4001418,10,0.0,NON-OUTLIER
6705,FA,4001906,13,0.0,NON-OUTLIER
6704,FA,4001182,2,0.0,NON-OUTLIER
6654,FA,4003433,22,0.0,NON-OUTLIER
6647,FA,4004324,1,0.0,NON-OUTLIER
6648,FA,4003476,4,0.0,NON-OUTLIER
6649,FA,4003941,3,0.0,NON-OUTLIER
6650,FA,4001928,3,0.0,NON-OUTLIER
6651,FA,4000818,22,0.0,NON-OUTLIER
6652,FA,4000507,14,0.0,NON-OUTLIER
6653,FA,4003284,2,0.0,NON-OUTLIER
6655,FA,4000648,6,0.0,NON-OUTLIER
6645,FA,4007679,1,0.0,NON-OUTLIER
6656,FA,4001762,6,0.0,NON-OUTLIER
6657,FA,4002713,4,0.0,NON-OUTLIER
6658,FA,4003155,1,0.0,NON-OUTLIER
6659,FA,4002033,12,0.0,NON-OUTLIER
6660,FA,4003959,2,0.0,NON-OUTLIER
6661,FA,4000743,6,0.0,NON-OUTLIER
6662,FA,4001463,7,0.0,NON-OUTLIER
6646,FA,4004322,1,0.0,NON-OUTLIER
6644,FA,4003221,3,0.0,NON-OUTLIER
6664,FA,4003645,1,0.0,NON-OUTLIER
6634,FA,4003071,29,0.0,NON-OUTLIER
6627,FA,4006526,2,0.0,NON-OUTLIER
6628,FA,4003694,12,0.0,NON-OUTLIER
6629,FA,4004413,1,0.0,NON-OUTLIER
6630,FA,4004363,6,0.0,NON-OUTLIER
6631,FA,4004316,2,0.0,NON-OUTLIER
6632,FA,4004317,3,0.0,NON-OUTLIER
6633,FA,4000719,13,0.0,NON-OUTLIER
6635,FA,4001493,74,0.0,NON-OUTLIER
6643,FA,4006753,2,0.0,NON-OUTLIER
6636,FA,4004365,2,0.0,NON-OUTLIER
6637,FA,4004319,2,0.0,NON-OUTLIER
6638,FA,4000724,2,0.0,NON-OUTLIER
6639,FA,4004320,1,0.0,NON-OUTLIER
6640,FA,4004321,2,0.0,NON-OUTLIER
6641,FA,4000727,11,0.0,NON-OUTLIER
6642,FA,4006754,2,0.0,NON-OUTLIER
6663,FA,4000731,6,0.0,NON-OUTLIER
6665,FA,4001096,1,0.0,NON-OUTLIER
6703,FA,4000888,29,0.0,NON-OUTLIER
6694,FA,4003899,7,0.0,NON-OUTLIER
6687,FA,4002834,2,0.0,NON-OUTLIER
6688,FA,4003787,1,0.0,NON-OUTLIER
6689,FA,4003771,1,0.0,NON-OUTLIER
6690,FA,4001698,9,0.0,NON-OUTLIER
6691,FA,4003044,7,0.0,NON-OUTLIER
6692,FA,4003247,5,0.0,NON-OUTLIER
6693,FA,4003586,15,0.0,NON-OUTLIER
6695,FA,4001090,8,0.0,NON-OUTLIER
6685,FA,4002145,1,0.0,NON-OUTLIER
6696,FA,4002008,8,0.0,NON-OUTLIER
6697,FA,4001508,9,0.0,NON-OUTLIER
6698,FA,4004456,1,0.0,NON-OUTLIER
6699,FA,4003902,9,0.0,NON-OUTLIER
6700,FA,4005080,1,0.0,NON-OUTLIER
6701,FA,4003424,5,0.0,NON-OUTLIER
6702,FA,4002932,2,0.0,NON-OUTLIER
6686,FA,4002845,4,0.0,NON-OUTLIER
6684,FA,4000912,44,0.0,NON-OUTLIER
6666,FA,4004368,8,0.0,NON-OUTLIER
6674,FA,4003759,5,0.0,NON-OUTLIER
6667,FA,4003673,8,0.0,NON-OUTLIER
6668,FA,4006665,11,0.0,NON-OUTLIER
6669,FA,4000477,3,0.0,NON-OUTLIER
6670,FA,4002028,23,0.0,NON-OUTLIER
6671,FA,4003070,1,0.0,NON-OUTLIER
6672,FA,4002657,1,0.0,NON-OUTLIER
6673,FA,4007719,3,0.0,NON-OUTLIER
6675,FA,4003548,2,0.0,NON-OUTLIER
6683,FA,4000854,20,0.0,NON-OUTLIER
6676,FA,4003908,7,0.0,NON-OUTLIER
6677,FA,4003314,3,0.0,NON-OUTLIER
6678,FA,4003369,4,0.0,NON-OUTLIER
6679,FA,4001770,3,0.0,NON-OUTLIER
6680,FA,4003464,3,0.0,NON-OUTLIER
6681,FA,4002777,3,0.0,NON-OUTLIER
6682,FA,4003633,4,0.0,NON-OUTLIER
7108,FA,4003752,1,0.0,NON-OUTLIER
7109,FA,4001789,1,0.0,NON-OUTLIER
7110,FA,4001430,2,0.0,NON-OUTLIER
7514,FA,4001056,2,0.0,NON-OUTLIER
7536,FA,4001066,1,0.0,NON-OUTLIER
7537,FA,4001506,3,0.0,NON-OUTLIER
7538,FA,4001065,1,0.0,NON-OUTLIER
7539,FA,4001914,2,0.0,NON-OUTLIER
7540,FA,4001438,2,0.0,NON-OUTLIER
7541,FA,4001117,1,0.0,NON-OUTLIER
7542,FA,4002957,2,0.0,NON-OUTLIER
7543,FA,4002502,1,0.0,NON-OUTLIER
7544,FA,4002215,1,0.0,NON-OUTLIER
7545,FA,4001291,1,0.0,NON-OUTLIER
7546,FA,4001920,2,0.0,NON-OUTLIER
7547,FA,4001574,2,0.0,NON-OUTLIER
7548,FA,4002156,1,0.0,NON-OUTLIER
7549,FA,4001287,2,0.0,NON-OUTLIER
7550,FA,4001123,8,0.0,NON-OUTLIER
7551,FA,4002167,2,0.0,NON-OUTLIER
7552,FA,4003948,1,0.0,NON-OUTLIER
7535,FA,4002298,2,0.0,NON-OUTLIER
7534,FA,4002126,1,0.0,NON-OUTLIER
7533,FA,4001912,2,0.0,NON-OUTLIER
7523,FA,4002468,1,0.0,NON-OUTLIER
7516,FA,4001093,20,0.0,NON-OUTLIER
7517,FA,4001606,1,0.0,NON-OUTLIER
7518,FA,4002319,4,0.0,NON-OUTLIER
7519,FA,4001385,2,0.0,NON-OUTLIER
7520,FA,4001239,2,0.0,NON-OUTLIER
7521,FA,4002097,1,0.0,NON-OUTLIER
7522,FA,4000452,14,0.0,NON-OUTLIER
7524,FA,4003177,2,0.0,NON-OUTLIER
7532,FA,4001706,1,0.0,NON-OUTLIER
7525,FA,4002183,1,0.0,NON-OUTLIER
7526,FA,4001561,2,0.0,NON-OUTLIER
7527,FA,4001284,9,0.0,NON-OUTLIER
7528,FA,4003127,2,0.0,NON-OUTLIER
7529,FA,4000643,2,0.0,NON-OUTLIER
7530,FA,4002621,1,0.0,NON-OUTLIER
7531,FA,4001918,1,0.0,NON-OUTLIER
7553,FA,4001911,1,0.0,NON-OUTLIER
7554,FA,4001376,1,0.0,NON-OUTLIER
7555,FA,4001352,1,0.0,NON-OUTLIER
7584,FA,4001562,1,0.0,NON-OUTLIER
7577,FA,4001434,1,0.0,NON-OUTLIER
7578,FA,4002339,1,0.0,NON-OUTLIER
7579,FA,4003276,5,0.0,NON-OUTLIER
7580,FA,4001773,3,0.0,NON-OUTLIER
7581,FA,4002177,1,0.0,NON-OUTLIER
7582,FA,4001585,1,0.0,NON-OUTLIER
7583,FA,4001037,2,0.0,NON-OUTLIER
7585,FA,4002079,3,0.0,NON-OUTLIER
7575,FA,4003116,1,0.0,NON-OUTLIER
7586,FA,4001267,2,0.0,NON-OUTLIER
7587,FA,4001531,1,0.0,NON-OUTLIER
7588,FA,4002338,2,0.0,NON-OUTLIER
7589,FA,4001286,1,0.0,NON-OUTLIER
7590,FA,4002075,7,0.0,NON-OUTLIER
7591,FA,4001572,1,0.0,NON-OUTLIER
7592,FA,4003087,7,0.0,NON-OUTLIER
7576,FA,4000611,2,0.0,NON-OUTLIER
7574,FA,4002495,2,0.0,NON-OUTLIER
7556,FA,4001184,1,0.0,NON-OUTLIER
7564,FA,4002849,8,0.0,NON-OUTLIER
7557,FA,4002052,8,0.0,NON-OUTLIER
7558,FA,4001187,1,0.0,NON-OUTLIER
7559,FA,4001180,2,0.0,NON-OUTLIER
7560,FA,4001200,16,0.0,NON-OUTLIER
7561,FA,4003389,6,0.0,NON-OUTLIER
7562,FA,4002510,6,0.0,NON-OUTLIER
7563,FA,4001194,2,0.0,NON-OUTLIER
7565,FA,4003282,11,0.0,NON-OUTLIER
7573,FA,4001853,3,0.0,NON-OUTLIER
7566,FA,4001030,3,0.0,NON-OUTLIER
7567,FA,4002443,3,0.0,NON-OUTLIER
7568,FA,4001622,3,0.0,NON-OUTLIER
7569,FA,4001196,1,0.0,NON-OUTLIER
7570,FA,4001994,3,0.0,NON-OUTLIER
7571,FA,4001774,1,0.0,NON-OUTLIER
7572,FA,4000985,3,0.0,NON-OUTLIER
7515,FA,4003679,17,0.0,NON-OUTLIER
7513,FA,4001542,4,0.0,NON-OUTLIER
7433,FA,4002053,9,0.0,NON-OUTLIER
7512,FA,4001271,9,0.0,NON-OUTLIER
7455,FA,4001507,5,0.0,NON-OUTLIER
7456,FA,4003932,1,0.0,NON-OUTLIER
7457,FA,4002111,2,0.0,NON-OUTLIER
7458,FA,4001865,11,0.0,NON-OUTLIER
7459,FA,4001875,7,0.0,NON-OUTLIER
7460,FA,4000893,7,0.0,NON-OUTLIER
7461,FA,4003865,1,0.0,NON-OUTLIER
7462,FA,4003244,5,0.0,NON-OUTLIER
7463,FA,4003970,1,0.0,NON-OUTLIER
7464,FA,4001475,4,0.0,NON-OUTLIER
7465,FA,4002623,4,0.0,NON-OUTLIER
7466,FA,4003034,3,0.0,NON-OUTLIER
7467,FA,4001754,7,0.0,NON-OUTLIER
7468,FA,4001688,1,0.0,NON-OUTLIER
7469,FA,4001765,3,0.0,NON-OUTLIER
7470,FA,4002709,2,0.0,NON-OUTLIER
7471,FA,4001273,1,0.0,NON-OUTLIER
7454,FA,4001784,1,0.0,NON-OUTLIER
7453,FA,4001962,1,0.0,NON-OUTLIER
7452,FA,4002417,3,0.0,NON-OUTLIER
7442,FA,4003911,3,0.0,NON-OUTLIER
7435,FA,4001451,1,0.0,NON-OUTLIER
7436,FA,4002428,1,0.0,NON-OUTLIER
7437,FA,4003875,1,0.0,NON-OUTLIER
7438,FA,4001018,3,0.0,NON-OUTLIER
7439,FA,4000641,1,0.0,NON-OUTLIER
7440,FA,4000400,6,0.0,NON-OUTLIER
7441,FA,4002747,2,0.0,NON-OUTLIER
7443,FA,4001818,1,0.0,NON-OUTLIER
7451,FA,4002348,1,0.0,NON-OUTLIER
7444,FA,4001799,1,0.0,NON-OUTLIER
7445,FA,4002578,2,0.0,NON-OUTLIER
7446,FA,4001025,1,0.0,NON-OUTLIER
7447,FA,4004425,6,0.0,NON-OUTLIER
7448,FA,4001660,2,0.0,NON-OUTLIER
7449,FA,4003729,9,0.0,NON-OUTLIER
7450,FA,4000901,2,0.0,NON-OUTLIER
7472,FA,4002859,7,0.0,NON-OUTLIER
7473,FA,4000973,2,0.0,NON-OUTLIER
7474,FA,4002980,4,0.0,NON-OUTLIER
7503,FA,4002002,1,0.0,NON-OUTLIER
7496,FA,4000453,1,0.0,NON-OUTLIER
7497,FA,4001936,1,0.0,NON-OUTLIER
7498,FA,4001129,9,0.0,NON-OUTLIER
7499,FA,4000757,8,0.0,NON-OUTLIER
7500,FA,4002387,1,0.0,NON-OUTLIER
7501,FA,4001560,5,0.0,NON-OUTLIER
7502,FA,4001088,3,0.0,NON-OUTLIER
7504,FA,4002112,1,0.0,NON-OUTLIER
7494,FA,4000478,15,0.0,NON-OUTLIER
7505,FA,4001842,2,0.0,NON-OUTLIER
7506,FA,4002040,1,0.0,NON-OUTLIER
7507,FA,4001133,3,0.0,NON-OUTLIER
7508,FA,4001985,1,0.0,NON-OUTLIER
7509,FA,4001393,2,0.0,NON-OUTLIER
7510,FA,4002231,1,0.0,NON-OUTLIER
7511,FA,4002589,1,0.0,NON-OUTLIER
7495,FA,4002176,1,0.0,NON-OUTLIER
7493,FA,4001069,1,0.0,NON-OUTLIER
7475,FA,4001460,1,0.0,NON-OUTLIER
7483,FA,4002412,2,0.0,NON-OUTLIER
7476,FA,4000560,1,0.0,NON-OUTLIER
7477,FA,4001305,1,0.0,NON-OUTLIER
7478,FA,4002767,2,0.0,NON-OUTLIER
7479,FA,4002762,4,0.0,NON-OUTLIER
7480,FA,4002934,1,0.0,NON-OUTLIER
7481,FA,4001890,1,0.0,NON-OUTLIER
7482,FA,4002138,7,0.0,NON-OUTLIER
7484,FA,4001059,3,0.0,NON-OUTLIER
7492,FA,4002953,8,0.0,NON-OUTLIER
7485,FA,4001390,1,0.0,NON-OUTLIER
7486,FA,4002268,1,0.0,NON-OUTLIER
7487,FA,4003095,2,0.0,NON-OUTLIER
7488,FA,4002610,2,0.0,NON-OUTLIER
7489,FA,4002359,26,0.0,NON-OUTLIER
7490,FA,4003602,2,0.0,NON-OUTLIER
7491,FA,4001068,3,0.0,NON-OUTLIER
7593,FA,4001467,2,0.0,NON-OUTLIER
7594,FA,4001612,2,0.0,NON-OUTLIER
7595,FA,4001856,2,0.0,NON-OUTLIER
7596,FA,4002094,2,0.0,NON-OUTLIER
7697,FA,4002963,5,0.0,NON-OUTLIER
7698,FA,4000465,1,0.0,NON-OUTLIER
7699,FA,4002172,3,0.0,NON-OUTLIER
7700,FA,4002469,3,0.0,NON-OUTLIER
7701,FA,4002241,3,0.0,NON-OUTLIER
7702,FA,4000449,1,0.0,NON-OUTLIER
7703,FA,4001060,3,0.0,NON-OUTLIER
7704,FA,4001282,1,0.0,NON-OUTLIER
7705,FA,4001320,1,0.0,NON-OUTLIER
7706,FA,4003947,5,0.0,NON-OUTLIER
7707,FA,4001293,2,0.0,NON-OUTLIER
7708,FA,4000636,1,0.0,NON-OUTLIER
7709,FA,4000419,1,0.0,NON-OUTLIER
7710,FA,4000581,2,0.0,NON-OUTLIER
7711,FA,4001308,1,0.0,NON-OUTLIER
7712,FA,4000571,2,0.0,NON-OUTLIER
7713,FA,4001299,1,0.0,NON-OUTLIER
7696,FA,4001276,2,0.0,NON-OUTLIER
7695,FA,4001269,2,0.0,NON-OUTLIER
7694,FA,4001266,2,0.0,NON-OUTLIER
7684,FA,4001631,11,0.0,NON-OUTLIER
7677,FA,4001617,4,0.0,NON-OUTLIER
7678,FA,4001619,1,0.0,NON-OUTLIER
7679,FA,4002812,1,0.0,NON-OUTLIER
7680,FA,4003343,6,0.0,NON-OUTLIER
7681,FA,4002806,1,0.0,NON-OUTLIER
7682,FA,4002309,3,0.0,NON-OUTLIER
7683,FA,4002827,2,0.0,NON-OUTLIER
7685,FA,4002555,1,0.0,NON-OUTLIER
7693,FA,4001886,1,0.0,NON-OUTLIER
7686,FA,4002795,7,0.0,NON-OUTLIER
7687,FA,4001956,4,0.0,NON-OUTLIER
7688,FA,4002224,2,0.0,NON-OUTLIER
7689,FA,4002032,4,0.0,NON-OUTLIER
7690,FA,4001997,4,0.0,NON-OUTLIER
7691,FA,4002436,2,0.0,NON-OUTLIER
7692,FA,4001466,1,0.0,NON-OUTLIER
7714,FA,4003551,3,0.0,NON-OUTLIER
7715,FA,4000809,4,0.0,NON-OUTLIER
7716,FA,4000586,1,0.0,NON-OUTLIER
7745,FA,4003743,4,0.0,NON-OUTLIER
7738,FA,4001487,1,0.0,NON-OUTLIER
7739,FA,4001960,4,0.0,NON-OUTLIER
7740,FA,4001347,2,0.0,NON-OUTLIER
7741,FA,4001345,2,0.0,NON-OUTLIER
7742,FA,4001070,1,0.0,NON-OUTLIER
7743,FA,4001604,2,0.0,NON-OUTLIER
7744,FA,4001005,1,0.0,NON-OUTLIER
7746,FA,4002875,2,0.0,NON-OUTLIER
7736,FA,4001343,6,0.0,NON-OUTLIER
7747,FA,4000415,1,0.0,NON-OUTLIER
7748,FA,4003758,1,0.0,NON-OUTLIER
7749,FA,4001680,2,0.0,NON-OUTLIER
7750,FA,4001377,1,0.0,NON-OUTLIER
7751,FA,4001381,2,0.0,NON-OUTLIER
7752,FA,4001391,1,0.0,NON-OUTLIER
7753,FA,4002973,4,0.0,NON-OUTLIER
7737,FA,4002639,2,0.0,NON-OUTLIER
7735,FA,4001341,1,0.0,NON-OUTLIER
7717,FA,4000602,1,0.0,NON-OUTLIER
7725,FA,4000406,1,0.0,NON-OUTLIER
7718,FA,4002967,3,0.0,NON-OUTLIER
7719,FA,4000588,1,0.0,NON-OUTLIER
7720,FA,4000603,2,0.0,NON-OUTLIER
7721,FA,4003022,3,0.0,NON-OUTLIER
7722,FA,4003096,9,0.0,NON-OUTLIER
7723,FA,4000558,8,0.0,NON-OUTLIER
7724,FA,4003208,3,0.0,NON-OUTLIER
7726,FA,4003455,5,0.0,NON-OUTLIER
7734,FA,4001051,2,0.0,NON-OUTLIER
7727,FA,4001004,1,0.0,NON-OUTLIER
7728,FA,4001569,1,0.0,NON-OUTLIER
7729,FA,4003118,2,0.0,NON-OUTLIER
7730,FA,4003449,2,0.0,NON-OUTLIER
7731,FA,4002106,1,0.0,NON-OUTLIER
7732,FA,4002886,2,0.0,NON-OUTLIER
7733,FA,4002031,3,0.0,NON-OUTLIER
7676,FA,4001479,6,0.0,NON-OUTLIER
7675,FA,4002824,1,0.0,NON-OUTLIER
7674,FA,4003943,3,0.0,NON-OUTLIER
7624,FA,4001571,5,0.0,NON-OUTLIER
7617,FA,4002743,2,0.0,NON-OUTLIER
7618,FA,4001919,6,0.0,NON-OUTLIER
7619,FA,4001388,1,0.0,NON-OUTLIER
7620,FA,4000758,2,0.0,NON-OUTLIER
7621,FA,4000842,1,0.0,NON-OUTLIER
7622,FA,4001888,1,0.0,NON-OUTLIER
7623,FA,4001230,1,0.0,NON-OUTLIER
7625,FA,4002517,3,0.0,NON-OUTLIER
7615,FA,4003527,3,0.0,NON-OUTLIER
7626,FA,4003938,1,0.0,NON-OUTLIER
7627,FA,4002058,9,0.0,NON-OUTLIER
7628,FA,4001769,1,0.0,NON-OUTLIER
7629,FA,4001546,1,0.0,NON-OUTLIER
7630,FA,4002677,2,0.0,NON-OUTLIER
7631,FA,4000848,7,0.0,NON-OUTLIER
7632,FA,4002045,1,0.0,NON-OUTLIER
7616,FA,4001160,1,0.0,NON-OUTLIER
7614,FA,4001252,2,0.0,NON-OUTLIER
7634,FA,4002389,6,0.0,NON-OUTLIER
7604,FA,4001219,1,0.0,NON-OUTLIER
7597,FA,4003635,4,0.0,NON-OUTLIER
7598,FA,4001570,2,0.0,NON-OUTLIER
7599,FA,4001516,1,0.0,NON-OUTLIER
7600,FA,4002539,11,0.0,NON-OUTLIER
7601,FA,4001567,3,0.0,NON-OUTLIER
7602,FA,4001216,3,0.0,NON-OUTLIER
7603,FA,4003531,4,0.0,NON-OUTLIER
7605,FA,4001223,6,0.0,NON-OUTLIER
7613,FA,4001783,2,0.0,NON-OUTLIER
7606,FA,4002426,2,0.0,NON-OUTLIER
7607,FA,4002194,2,0.0,NON-OUTLIER
7608,FA,4002163,2,0.0,NON-OUTLIER
7609,FA,4001245,2,0.0,NON-OUTLIER
7610,FA,4001375,1,0.0,NON-OUTLIER
7611,FA,4001608,5,0.0,NON-OUTLIER
7612,FA,4001250,6,0.0,NON-OUTLIER
7633,FA,4000922,7,0.0,NON-OUTLIER
7635,FA,4002488,1,0.0,NON-OUTLIER
7673,FA,4002282,6,0.0,NON-OUTLIER
7664,FA,4002682,1,0.0,NON-OUTLIER
7657,FA,4002848,3,0.0,NON-OUTLIER
7658,FA,4003119,15,0.0,NON-OUTLIER
7659,FA,4000524,14,0.0,NON-OUTLIER
7660,FA,4000399,4,0.0,NON-OUTLIER
7661,FA,4003074,2,0.0,NON-OUTLIER
7662,FA,4001605,1,0.0,NON-OUTLIER
7663,FA,4001292,1,0.0,NON-OUTLIER
7665,FA,4001940,4,0.0,NON-OUTLIER
7655,FA,4001011,1,0.0,NON-OUTLIER
7666,FA,4003692,3,0.0,NON-OUTLIER
7667,FA,4000996,6,0.0,NON-OUTLIER
7668,FA,4001422,3,0.0,NON-OUTLIER
7669,FA,4001949,4,0.0,NON-OUTLIER
7670,FA,4001336,1,0.0,NON-OUTLIER
7671,FA,4001966,4,0.0,NON-OUTLIER
7672,FA,4001832,3,0.0,NON-OUTLIER
7656,FA,4002868,3,0.0,NON-OUTLIER
7654,FA,4001629,1,0.0,NON-OUTLIER
7636,FA,4001848,1,0.0,NON-OUTLIER
7644,FA,4003506,2,0.0,NON-OUTLIER
7637,FA,4001624,3,0.0,NON-OUTLIER
7638,FA,4001448,1,0.0,NON-OUTLIER
7639,FA,4001716,1,0.0,NON-OUTLIER
7640,FA,4003292,5,0.0,NON-OUTLIER
7641,FA,4003305,5,0.0,NON-OUTLIER
7642,FA,4003399,5,0.0,NON-OUTLIER
7643,FA,4002940,1,0.0,NON-OUTLIER
7645,FA,4002650,1,0.0,NON-OUTLIER
7653,FA,4002851,3,0.0,NON-OUTLIER
7646,FA,4002567,2,0.0,NON-OUTLIER
7647,FA,4000928,1,0.0,NON-OUTLIER
7648,FA,4002668,1,0.0,NON-OUTLIER
7649,FA,4001877,1,0.0,NON-OUTLIER
7650,FA,4001300,7,0.0,NON-OUTLIER
7651,FA,4001591,6,0.0,NON-OUTLIER
7652,FA,4002805,3,0.0,NON-OUTLIER
7434,FA,4001454,1,0.0,NON-OUTLIER
7432,FA,4003858,9,0.0,NON-OUTLIER
7111,FA,4001718,1,0.0,NON-OUTLIER
7191,FA,4001895,9,0.0,NON-OUTLIER
7213,FA,4001670,6,0.0,NON-OUTLIER
7214,FA,4003102,5,0.0,NON-OUTLIER
7215,FA,4000891,2,0.0,NON-OUTLIER
7216,FA,4000455,2,0.0,NON-OUTLIER
7217,FA,4002360,16,0.0,NON-OUTLIER
7218,FA,4001898,1,0.0,NON-OUTLIER
7219,FA,4000549,1,0.0,NON-OUTLIER
7220,FA,4001332,2,0.0,NON-OUTLIER
7221,FA,4001281,1,0.0,NON-OUTLIER
7222,FA,4003320,11,0.0,NON-OUTLIER
7223,FA,4001843,2,0.0,NON-OUTLIER
7224,FA,4001301,1,0.0,NON-OUTLIER
7225,FA,4002700,7,0.0,NON-OUTLIER
7226,FA,4002081,1,0.0,NON-OUTLIER
7227,FA,4002647,4,0.0,NON-OUTLIER
7228,FA,4001355,8,0.0,NON-OUTLIER
7229,FA,4003557,6,0.0,NON-OUTLIER
7212,FA,4002671,2,0.0,NON-OUTLIER
7211,FA,4003450,4,0.0,NON-OUTLIER
7210,FA,4001263,3,0.0,NON-OUTLIER
7200,FA,4001746,2,0.0,NON-OUTLIER
7193,FA,4000984,6,0.0,NON-OUTLIER
7194,FA,4003763,2,0.0,NON-OUTLIER
7195,FA,4002086,1,0.0,NON-OUTLIER
7196,FA,4003843,6,0.0,NON-OUTLIER
7197,FA,4002067,3,0.0,NON-OUTLIER
7198,FA,4001993,1,0.0,NON-OUTLIER
7199,FA,4003606,8,0.0,NON-OUTLIER
7201,FA,4002188,10,0.0,NON-OUTLIER
7209,FA,4002331,1,0.0,NON-OUTLIER
7202,FA,4003545,3,0.0,NON-OUTLIER
7203,FA,4001415,1,0.0,NON-OUTLIER
7204,FA,4002998,1,0.0,NON-OUTLIER
7205,FA,4002299,1,0.0,NON-OUTLIER
7206,FA,4000822,2,0.0,NON-OUTLIER
7207,FA,4000450,4,0.0,NON-OUTLIER
7208,FA,4001497,1,0.0,NON-OUTLIER
7230,FA,4003735,1,0.0,NON-OUTLIER
7231,FA,4001536,2,0.0,NON-OUTLIER
7232,FA,4001565,4,0.0,NON-OUTLIER
7261,FA,4002435,1,0.0,NON-OUTLIER
7254,FA,4001814,1,0.0,NON-OUTLIER
7255,FA,4003698,1,0.0,NON-OUTLIER
7256,FA,4000574,3,0.0,NON-OUTLIER
7257,FA,4001766,2,0.0,NON-OUTLIER
7258,FA,4000462,2,0.0,NON-OUTLIER
7259,FA,4002071,1,0.0,NON-OUTLIER
7260,FA,4001831,1,0.0,NON-OUTLIER
7262,FA,4001925,1,0.0,NON-OUTLIER
7252,FA,4002481,1,0.0,NON-OUTLIER
7263,FA,4003105,2,0.0,NON-OUTLIER
7264,FA,4002122,1,0.0,NON-OUTLIER
7265,FA,4002214,8,0.0,NON-OUTLIER
7266,FA,4002569,1,0.0,NON-OUTLIER
7267,FA,4001170,1,0.0,NON-OUTLIER
7268,FA,4001691,1,0.0,NON-OUTLIER
7269,FA,4001678,1,0.0,NON-OUTLIER
7253,FA,4000411,1,0.0,NON-OUTLIER
7251,FA,4000393,1,0.0,NON-OUTLIER
7233,FA,4003845,2,0.0,NON-OUTLIER
7241,FA,4002411,2,0.0,NON-OUTLIER
7234,FA,4002832,1,0.0,NON-OUTLIER
7235,FA,4000499,4,0.0,NON-OUTLIER
7236,FA,4001656,1,0.0,NON-OUTLIER
7237,FA,4001394,2,0.0,NON-OUTLIER
7238,FA,4000705,15,0.0,NON-OUTLIER
7239,FA,4000580,10,0.0,NON-OUTLIER
7240,FA,4000782,3,0.0,NON-OUTLIER
7242,FA,4001521,4,0.0,NON-OUTLIER
7250,FA,4001080,10,0.0,NON-OUTLIER
7243,FA,4001768,1,0.0,NON-OUTLIER
7244,FA,4001902,1,0.0,NON-OUTLIER
7245,FA,4001673,4,0.0,NON-OUTLIER
7246,FA,4002220,1,0.0,NON-OUTLIER
7247,FA,4002404,22,0.0,NON-OUTLIER
7248,FA,4001535,1,0.0,NON-OUTLIER
7249,FA,4002015,2,0.0,NON-OUTLIER
7192,FA,4002449,14,0.0,NON-OUTLIER
7190,FA,4001823,4,0.0,NON-OUTLIER
7431,FA,4002928,7,0.0,NON-OUTLIER
7189,FA,4003657,8,0.0,NON-OUTLIER
7132,FA,4003438,2,0.0,NON-OUTLIER
7133,FA,4002354,1,0.0,NON-OUTLIER
7134,FA,4001607,1,0.0,NON-OUTLIER
7135,FA,4002398,3,0.0,NON-OUTLIER
7136,FA,4001452,1,0.0,NON-OUTLIER
7137,FA,4003367,2,0.0,NON-OUTLIER
7138,FA,4002144,1,0.0,NON-OUTLIER
7139,FA,4001713,1,0.0,NON-OUTLIER
7140,FA,4002524,1,0.0,NON-OUTLIER
7141,FA,4000461,2,0.0,NON-OUTLIER
7142,FA,4001885,2,0.0,NON-OUTLIER
7143,FA,4002150,43,0.0,NON-OUTLIER
7144,FA,4000533,1,0.0,NON-OUTLIER
7145,FA,4001731,1,0.0,NON-OUTLIER
7146,FA,4001568,1,0.0,NON-OUTLIER
7147,FA,4003801,4,0.0,NON-OUTLIER
7148,FA,4001723,2,0.0,NON-OUTLIER
7131,FA,4003946,4,0.0,NON-OUTLIER
7130,FA,4001708,1,0.0,NON-OUTLIER
7129,FA,4003885,3,0.0,NON-OUTLIER
