,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
7538,FA,4001065,1,100.0,HIGH
7539,FA,4001914,2,100.0,HIGH
7540,FA,4001438,2,100.0,HIGH
7541,FA,4001117,1,100.0,HIGH
7542,FA,4002957,2,100.0,HIGH
7543,FA,4002502,1,100.0,HIGH
7544,FA,4002215,1,100.0,HIGH
7545,FA,4001291,1,100.0,HIGH
7546,FA,4001920,2,100.0,HIGH
7547,FA,4001574,2,100.0,HIGH
7548,FA,4002156,1,100.0,HIGH
7549,FA,4001287,2,100.0,HIGH
7550,FA,4001123,8,100.0,HIGH
7551,FA,4002167,2,100.0,HIGH
7552,FA,4003948,1,100.0,HIGH
7535,FA,4002298,2,100.0,HIGH
7534,FA,4002126,1,100.0,HIGH
7533,FA,4001912,2,100.0,HIGH
7523,FA,4002468,1,100.0,HIGH
7516,FA,4001093,20,100.0,HIGH
7517,FA,4001606,1,100.0,HIGH
7518,FA,4002319,4,100.0,HIGH
7519,FA,4001385,2,100.0,HIGH
7520,FA,4001239,2,100.0,HIGH
7521,FA,4002097,1,100.0,HIGH
7522,FA,4000452,14,100.0,HIGH
7524,FA,4003177,2,100.0,HIGH
7532,FA,4001706,1,100.0,HIGH
7525,FA,4002183,1,100.0,HIGH
7526,FA,4001561,2,100.0,HIGH
7527,FA,4001284,9,100.0,HIGH
7528,FA,4003127,2,100.0,HIGH
7529,FA,4000643,2,100.0,HIGH
7530,FA,4002621,1,100.0,HIGH
7531,FA,4001918,1,100.0,HIGH
7553,FA,4001911,1,100.0,HIGH
7554,FA,4001376,1,100.0,HIGH
7555,FA,4001352,1,100.0,HIGH
7584,FA,4001562,1,100.0,HIGH
7577,FA,4001434,1,100.0,HIGH
7578,FA,4002339,1,100.0,HIGH
7579,FA,4003276,5,100.0,HIGH
7580,FA,4001773,3,100.0,HIGH
7581,FA,4002177,1,100.0,HIGH
7582,FA,4001585,1,100.0,HIGH
7583,FA,4001037,2,100.0,HIGH
7585,FA,4002079,3,100.0,HIGH
7575,FA,4003116,1,100.0,HIGH
7586,FA,4001267,2,100.0,HIGH
7587,FA,4001531,1,100.0,HIGH
7588,FA,4002338,2,100.0,HIGH
7589,FA,4001286,1,100.0,HIGH
7590,FA,4002075,7,100.0,HIGH
7591,FA,4001572,1,100.0,HIGH
7592,FA,4003087,7,100.0,HIGH
7576,FA,4000611,2,100.0,HIGH
7574,FA,4002495,2,100.0,HIGH
7556,FA,4001184,1,100.0,HIGH
7564,FA,4002849,8,100.0,HIGH
7557,FA,4002052,8,100.0,HIGH
7558,FA,4001187,1,100.0,HIGH
7559,FA,4001180,2,100.0,HIGH
7560,FA,4001200,16,100.0,HIGH
7561,FA,4003389,6,100.0,HIGH
7562,FA,4002510,6,100.0,HIGH
7563,FA,4001194,2,100.0,HIGH
7565,FA,4003282,11,100.0,HIGH
7573,FA,4001853,3,100.0,HIGH
7566,FA,4001030,3,100.0,HIGH
7567,FA,4002443,3,100.0,HIGH
7568,FA,4001622,3,100.0,HIGH
7569,FA,4001196,1,100.0,HIGH
7570,FA,4001994,3,100.0,HIGH
7571,FA,4001774,1,100.0,HIGH
7572,FA,4000985,3,100.0,HIGH
7515,FA,4003679,17,100.0,HIGH
7513,FA,4001542,4,100.0,HIGH
7433,FA,4002053,9,100.0,HIGH
7512,FA,4001271,9,100.0,HIGH
7455,FA,4001507,5,100.0,HIGH
7456,FA,4003932,1,100.0,HIGH
7457,FA,4002111,2,100.0,HIGH
7458,FA,4001865,11,100.0,HIGH
7459,FA,4001875,7,100.0,HIGH
7460,FA,4000893,7,100.0,HIGH
7461,FA,4003865,1,100.0,HIGH
7462,FA,4003244,5,100.0,HIGH
7463,FA,4003970,1,100.0,HIGH
7464,FA,4001475,4,100.0,HIGH
7465,FA,4002623,4,100.0,HIGH
7466,FA,4003034,3,100.0,HIGH
7467,FA,4001754,7,100.0,HIGH
7468,FA,4001688,1,100.0,HIGH
7469,FA,4001765,3,100.0,HIGH
7470,FA,4002709,2,100.0,HIGH
7471,FA,4001273,1,100.0,HIGH
7454,FA,4001784,1,100.0,HIGH
7453,FA,4001962,1,100.0,HIGH
7452,FA,4002417,3,100.0,HIGH
7442,FA,4003911,3,100.0,HIGH
7435,FA,4001451,1,100.0,HIGH
7436,FA,4002428,1,100.0,HIGH
7437,FA,4003875,1,100.0,HIGH
7438,FA,4001018,3,100.0,HIGH
7439,FA,4000641,1,100.0,HIGH
7440,FA,4000400,6,100.0,HIGH
7441,FA,4002747,2,100.0,HIGH
7443,FA,4001818,1,100.0,HIGH
7451,FA,4002348,1,100.0,HIGH
7444,FA,4001799,1,100.0,HIGH
7445,FA,4002578,2,100.0,HIGH
7446,FA,4001025,1,100.0,HIGH
7447,FA,4004425,6,100.0,HIGH
7448,FA,4001660,2,100.0,HIGH
7449,FA,4003729,9,100.0,HIGH
7450,FA,4000901,2,100.0,HIGH
7472,FA,4002859,7,100.0,HIGH
7473,FA,4000973,2,100.0,HIGH
7474,FA,4002980,4,100.0,HIGH
7503,FA,4002002,1,100.0,HIGH
7496,FA,4000453,1,100.0,HIGH
7497,FA,4001936,1,100.0,HIGH
7498,FA,4001129,9,100.0,HIGH
7499,FA,4000757,8,100.0,HIGH
7500,FA,4002387,1,100.0,HIGH
7501,FA,4001560,5,100.0,HIGH
7502,FA,4001088,3,100.0,HIGH
7504,FA,4002112,1,100.0,HIGH
7494,FA,4000478,15,100.0,HIGH
7505,FA,4001842,2,100.0,HIGH
7506,FA,4002040,1,100.0,HIGH
7507,FA,4001133,3,100.0,HIGH
7508,FA,4001985,1,100.0,HIGH
7509,FA,4001393,2,100.0,HIGH
7510,FA,4002231,1,100.0,HIGH
7511,FA,4002589,1,100.0,HIGH
7495,FA,4002176,1,100.0,HIGH
7493,FA,4001069,1,100.0,HIGH
7475,FA,4001460,1,100.0,HIGH
7483,FA,4002412,2,100.0,HIGH
7476,FA,4000560,1,100.0,HIGH
7477,FA,4001305,1,100.0,HIGH
7478,FA,4002767,2,100.0,HIGH
7479,FA,4002762,4,100.0,HIGH
7480,FA,4002934,1,100.0,HIGH
7481,FA,4001890,1,100.0,HIGH
7482,FA,4002138,7,100.0,HIGH
7484,FA,4001059,3,100.0,HIGH
7492,FA,4002953,8,100.0,HIGH
7485,FA,4001390,1,100.0,HIGH
7486,FA,4002268,1,100.0,HIGH
7487,FA,4003095,2,100.0,HIGH
7488,FA,4002610,2,100.0,HIGH
7489,FA,4002359,26,100.0,HIGH
7490,FA,4003602,2,100.0,HIGH
7491,FA,4001068,3,100.0,HIGH
7593,FA,4001467,2,100.0,HIGH
7594,FA,4001612,2,100.0,HIGH
7595,FA,4001856,2,100.0,HIGH
7596,FA,4002094,2,100.0,HIGH
7697,FA,4002963,5,100.0,HIGH
7698,FA,4000465,1,100.0,HIGH
7699,FA,4002172,3,100.0,HIGH
7700,FA,4002469,3,100.0,HIGH
7701,FA,4002241,3,100.0,HIGH
7702,FA,4000449,1,100.0,HIGH
7703,FA,4001060,3,100.0,HIGH
7704,FA,4001282,1,100.0,HIGH
7705,FA,4001320,1,100.0,HIGH
7706,FA,4003947,5,100.0,HIGH
7707,FA,4001293,2,100.0,HIGH
7708,FA,4000636,1,100.0,HIGH
7709,FA,4000419,1,100.0,HIGH
7710,FA,4000581,2,100.0,HIGH
7711,FA,4001308,1,100.0,HIGH
7712,FA,4000571,2,100.0,HIGH
7713,FA,4001299,1,100.0,HIGH
7696,FA,4001276,2,100.0,HIGH
7695,FA,4001269,2,100.0,HIGH
7694,FA,4001266,2,100.0,HIGH
7684,FA,4001631,11,100.0,HIGH
7677,FA,4001617,4,100.0,HIGH
7678,FA,4001619,1,100.0,HIGH
7679,FA,4002812,1,100.0,HIGH
7680,FA,4003343,6,100.0,HIGH
7681,FA,4002806,1,100.0,HIGH
7682,FA,4002309,3,100.0,HIGH
7683,FA,4002827,2,100.0,HIGH
7685,FA,4002555,1,100.0,HIGH
7693,FA,4001886,1,100.0,HIGH
7686,FA,4002795,7,100.0,HIGH
7687,FA,4001956,4,100.0,HIGH
7688,FA,4002224,2,100.0,HIGH
7689,FA,4002032,4,100.0,HIGH
7690,FA,4001997,4,100.0,HIGH
7691,FA,4002436,2,100.0,HIGH
7692,FA,4001466,1,100.0,HIGH
7714,FA,4003551,3,100.0,HIGH
7715,FA,4000809,4,100.0,HIGH
7716,FA,4000586,1,100.0,HIGH
7745,FA,4003743,4,100.0,HIGH
7738,FA,4001487,1,100.0,HIGH
7739,FA,4001960,4,100.0,HIGH
7740,FA,4001347,2,100.0,HIGH
7741,FA,4001345,2,100.0,HIGH
7742,FA,4001070,1,100.0,HIGH
7743,FA,4001604,2,100.0,HIGH
7744,FA,4001005,1,100.0,HIGH
7746,FA,4002875,2,100.0,HIGH
7736,FA,4001343,6,100.0,HIGH
7747,FA,4000415,1,100.0,HIGH
7748,FA,4003758,1,100.0,HIGH
7749,FA,4001680,2,100.0,HIGH
7750,FA,4001377,1,100.0,HIGH
7751,FA,4001381,2,100.0,HIGH
7752,FA,4001391,1,100.0,HIGH
7753,FA,4002973,4,100.0,HIGH
7737,FA,4002639,2,100.0,HIGH
7735,FA,4001341,1,100.0,HIGH
7717,FA,4000602,1,100.0,HIGH
7725,FA,4000406,1,100.0,HIGH
7718,FA,4002967,3,100.0,HIGH
7719,FA,4000588,1,100.0,HIGH
7720,FA,4000603,2,100.0,HIGH
7721,FA,4003022,3,100.0,HIGH
7722,FA,4003096,9,100.0,HIGH
7723,FA,4000558,8,100.0,HIGH
7724,FA,4003208,3,100.0,HIGH
7726,FA,4003455,5,100.0,HIGH
7734,FA,4001051,2,100.0,HIGH
7727,FA,4001004,1,100.0,HIGH
7728,FA,4001569,1,100.0,HIGH
7729,FA,4003118,2,100.0,HIGH
7730,FA,4003449,2,100.0,HIGH
7731,FA,4002106,1,100.0,HIGH
7732,FA,4002886,2,100.0,HIGH
7733,FA,4002031,3,100.0,HIGH
7676,FA,4001479,6,100.0,HIGH
7675,FA,4002824,1,100.0,HIGH
7674,FA,4003943,3,100.0,HIGH
7624,FA,4001571,5,100.0,HIGH
7617,FA,4002743,2,100.0,HIGH
7618,FA,4001919,6,100.0,HIGH
7619,FA,4001388,1,100.0,HIGH
7620,FA,4000758,2,100.0,HIGH
7621,FA,4000842,1,100.0,HIGH
7622,FA,4001888,1,100.0,HIGH
7623,FA,4001230,1,100.0,HIGH
7625,FA,4002517,3,100.0,HIGH
7615,FA,4003527,3,100.0,HIGH
7626,FA,4003938,1,100.0,HIGH
7627,FA,4002058,9,100.0,HIGH
7628,FA,4001769,1,100.0,HIGH
7629,FA,4001546,1,100.0,HIGH
7630,FA,4002677,2,100.0,HIGH
7631,FA,4000848,7,100.0,HIGH
7632,FA,4002045,1,100.0,HIGH
7616,FA,4001160,1,100.0,HIGH
7614,FA,4001252,2,100.0,HIGH
7634,FA,4002389,6,100.0,HIGH
7604,FA,4001219,1,100.0,HIGH
7597,FA,4003635,4,100.0,HIGH
7598,FA,4001570,2,100.0,HIGH
7599,FA,4001516,1,100.0,HIGH
7600,FA,4002539,11,100.0,HIGH
7601,FA,4001567,3,100.0,HIGH
7602,FA,4001216,3,100.0,HIGH
7603,FA,4003531,4,100.0,HIGH
7605,FA,4001223,6,100.0,HIGH
7613,FA,4001783,2,100.0,HIGH
7606,FA,4002426,2,100.0,HIGH
7607,FA,4002194,2,100.0,HIGH
7608,FA,4002163,2,100.0,HIGH
7609,FA,4001245,2,100.0,HIGH
7610,FA,4001375,1,100.0,HIGH
7611,FA,4001608,5,100.0,HIGH
7612,FA,4001250,6,100.0,HIGH
7633,FA,4000922,7,100.0,HIGH
7635,FA,4002488,1,100.0,HIGH
7673,FA,4002282,6,100.0,HIGH
7664,FA,4002682,1,100.0,HIGH
7657,FA,4002848,3,100.0,HIGH
7658,FA,4003119,15,100.0,HIGH
7659,FA,4000524,14,100.0,HIGH
7660,FA,4000399,4,100.0,HIGH
7661,FA,4003074,2,100.0,HIGH
7662,FA,4001605,1,100.0,HIGH
7663,FA,4001292,1,100.0,HIGH
7665,FA,4001940,4,100.0,HIGH
7655,FA,4001011,1,100.0,HIGH
7666,FA,4003692,3,100.0,HIGH
7667,FA,4000996,6,100.0,HIGH
7668,FA,4001422,3,100.0,HIGH
7669,FA,4001949,4,100.0,HIGH
7670,FA,4001336,1,100.0,HIGH
7671,FA,4001966,4,100.0,HIGH
7672,FA,4001832,3,100.0,HIGH
7656,FA,4002868,3,100.0,HIGH
7654,FA,4001629,1,100.0,HIGH
7636,FA,4001848,1,100.0,HIGH
7644,FA,4003506,2,100.0,HIGH
7637,FA,4001624,3,100.0,HIGH
7638,FA,4001448,1,100.0,HIGH
7639,FA,4001716,1,100.0,HIGH
7640,FA,4003292,5,100.0,HIGH
7641,FA,4003305,5,100.0,HIGH
7642,FA,4003399,5,100.0,HIGH
7643,FA,4002940,1,100.0,HIGH
7645,FA,4002650,1,100.0,HIGH
7653,FA,4002851,3,100.0,HIGH
7646,FA,4002567,2,100.0,HIGH
7647,FA,4000928,1,100.0,HIGH
7648,FA,4002668,1,100.0,HIGH
7649,FA,4001877,1,100.0,HIGH
7650,FA,4001300,7,100.0,HIGH
7651,FA,4001591,6,100.0,HIGH
7652,FA,4002805,3,100.0,HIGH
7434,FA,4001454,1,100.0,HIGH
7432,FA,4003858,9,100.0,HIGH
7111,FA,4001718,1,100.0,HIGH
7191,FA,4001895,9,100.0,HIGH
7213,FA,4001670,6,100.0,HIGH
7214,FA,4003102,5,100.0,HIGH
7215,FA,4000891,2,100.0,HIGH
7216,FA,4000455,2,100.0,HIGH
7217,FA,4002360,16,100.0,HIGH
7218,FA,4001898,1,100.0,HIGH
7219,FA,4000549,1,100.0,HIGH
7220,FA,4001332,2,100.0,HIGH
7221,FA,4001281,1,100.0,HIGH
7222,FA,4003320,11,100.0,HIGH
7223,FA,4001843,2,100.0,HIGH
7224,FA,4001301,1,100.0,HIGH
7225,FA,4002700,7,100.0,HIGH
7226,FA,4002081,1,100.0,HIGH
7227,FA,4002647,4,100.0,HIGH
7228,FA,4001355,8,100.0,HIGH
7229,FA,4003557,6,100.0,HIGH
7212,FA,4002671,2,100.0,HIGH
7211,FA,4003450,4,100.0,HIGH
7210,FA,4001263,3,100.0,HIGH
7200,FA,4001746,2,100.0,HIGH
7193,FA,4000984,6,100.0,HIGH
7194,FA,4003763,2,100.0,HIGH
7195,FA,4002086,1,100.0,HIGH
7196,FA,4003843,6,100.0,HIGH
7197,FA,4002067,3,100.0,HIGH
7198,FA,4001993,1,100.0,HIGH
7199,FA,4003606,8,100.0,HIGH
7201,FA,4002188,10,100.0,HIGH
7209,FA,4002331,1,100.0,HIGH
7202,FA,4003545,3,100.0,HIGH
7203,FA,4001415,1,100.0,HIGH
7204,FA,4002998,1,100.0,HIGH
7205,FA,4002299,1,100.0,HIGH
7206,FA,4000822,2,100.0,HIGH
7207,FA,4000450,4,100.0,HIGH
7208,FA,4001497,1,100.0,HIGH
7230,FA,4003735,1,100.0,HIGH
7231,FA,4001536,2,100.0,HIGH
7232,FA,4001565,4,100.0,HIGH
7261,FA,4002435,1,100.0,HIGH
7254,FA,4001814,1,100.0,HIGH
7255,FA,4003698,1,100.0,HIGH
7256,FA,4000574,3,100.0,HIGH
7257,FA,4001766,2,100.0,HIGH
7258,FA,4000462,2,100.0,HIGH
7259,FA,4002071,1,100.0,HIGH
7260,FA,4001831,1,100.0,HIGH
7262,FA,4001925,1,100.0,HIGH
7252,FA,4002481,1,100.0,HIGH
7263,FA,4003105,2,100.0,HIGH
7264,FA,4002122,1,100.0,HIGH
7265,FA,4002214,8,100.0,HIGH
7266,FA,4002569,1,100.0,HIGH
7267,FA,4001170,1,100.0,HIGH
7268,FA,4001691,1,100.0,HIGH
7269,FA,4001678,1,100.0,HIGH
7253,FA,4000411,1,100.0,HIGH
7251,FA,4000393,1,100.0,HIGH
7233,FA,4003845,2,100.0,HIGH
7241,FA,4002411,2,100.0,HIGH
7234,FA,4002832,1,100.0,HIGH
7235,FA,4000499,4,100.0,HIGH
7236,FA,4001656,1,100.0,HIGH
7237,FA,4001394,2,100.0,HIGH
7238,FA,4000705,15,100.0,HIGH
7239,FA,4000580,10,100.0,HIGH
7240,FA,4000782,3,100.0,HIGH
7242,FA,4001521,4,100.0,HIGH
7250,FA,4001080,10,100.0,HIGH
7243,FA,4001768,1,100.0,HIGH
7244,FA,4001902,1,100.0,HIGH
7245,FA,4001673,4,100.0,HIGH
7246,FA,4002220,1,100.0,HIGH
7247,FA,4002404,22,100.0,HIGH
7248,FA,4001535,1,100.0,HIGH
7249,FA,4002015,2,100.0,HIGH
7192,FA,4002449,14,100.0,HIGH
7190,FA,4001823,4,100.0,HIGH
7431,FA,4002928,7,100.0,HIGH
7189,FA,4003657,8,100.0,HIGH
7132,FA,4003438,2,100.0,HIGH
7133,FA,4002354,1,100.0,HIGH
7134,FA,4001607,1,100.0,HIGH
7135,FA,4002398,3,100.0,HIGH
7136,FA,4001452,1,100.0,HIGH
7137,FA,4003367,2,100.0,HIGH
7138,FA,4002144,1,100.0,HIGH
7139,FA,4001713,1,100.0,HIGH
7140,FA,4002524,1,100.0,HIGH
7141,FA,4000461,2,100.0,HIGH
7142,FA,4001885,2,100.0,HIGH
7143,FA,4002150,43,100.0,HIGH
7144,FA,4000533,1,100.0,HIGH
7145,FA,4001731,1,100.0,HIGH
7146,FA,4001568,1,100.0,HIGH
7147,FA,4003801,4,100.0,HIGH
7148,FA,4001723,2,100.0,HIGH
7131,FA,4003946,4,100.0,HIGH
7130,FA,4001708,1,100.0,HIGH
7129,FA,4003885,3,100.0,HIGH
7119,FA,4001894,3,100.0,HIGH
7112,FA,4001932,2,100.0,HIGH
7113,FA,4000895,6,100.0,HIGH
7114,FA,4001532,1,100.0,HIGH
7115,FA,4003968,5,100.0,HIGH
7116,FA,4003327,6,100.0,HIGH
7117,FA,4001131,6,100.0,HIGH
7118,FA,4007685,1,100.0,HIGH
7120,FA,4001307,1,100.0,HIGH
7128,FA,4001446,1,100.0,HIGH
7121,FA,4002346,4,100.0,HIGH
7122,FA,4000979,7,100.0,HIGH
7123,FA,4003866,6,100.0,HIGH
7124,FA,4002899,2,100.0,HIGH
7125,FA,4000622,1,100.0,HIGH
7126,FA,4001441,1,100.0,HIGH
7127,FA,4002608,1,100.0,HIGH
7149,FA,4003731,4,100.0,HIGH
7150,FA,4002472,8,100.0,HIGH
7151,FA,4004039,10,100.0,HIGH
7180,FA,4003378,8,100.0,HIGH
7173,FA,4001719,1,100.0,HIGH
7174,FA,4001435,2,100.0,HIGH
7175,FA,4002451,1,100.0,HIGH
7176,FA,4003677,1,100.0,HIGH
7177,FA,4000593,9,100.0,HIGH
7178,FA,4003470,1,100.0,HIGH
7179,FA,4000874,1,100.0,HIGH
7181,FA,4001732,3,100.0,HIGH
7171,FA,4001597,2,100.0,HIGH
7182,FA,4003021,6,100.0,HIGH
7183,FA,4003839,1,100.0,HIGH
7184,FA,4002200,2,100.0,HIGH
7185,FA,4001306,7,100.0,HIGH
7186,FA,4002351,2,100.0,HIGH
7187,FA,4002140,2,100.0,HIGH
7188,FA,4002157,2,100.0,HIGH
7172,FA,4001423,20,100.0,HIGH
7170,FA,4002841,4,100.0,HIGH
7152,FA,4001503,2,100.0,HIGH
7160,FA,4003288,2,100.0,HIGH
7153,FA,4002252,3,100.0,HIGH
7154,FA,4001368,1,100.0,HIGH
7155,FA,4003248,2,100.0,HIGH
7156,FA,4003331,7,100.0,HIGH
7157,FA,4003605,3,100.0,HIGH
7158,FA,4002141,1,100.0,HIGH
7159,FA,4001915,25,100.0,HIGH
7161,FA,4000897,1,100.0,HIGH
7169,FA,4002617,1,100.0,HIGH
7162,FA,4003310,2,100.0,HIGH
7163,FA,4001109,7,100.0,HIGH
7164,FA,4002170,6,100.0,HIGH
7165,FA,4000899,5,100.0,HIGH
7166,FA,4003872,1,100.0,HIGH
7167,FA,4002276,8,100.0,HIGH
7168,FA,4003631,1,100.0,HIGH
7270,FA,4001339,1,100.0,HIGH
7271,FA,4000894,32,100.0,HIGH
7272,FA,4001744,6,100.0,HIGH
7273,FA,4001429,3,100.0,HIGH
7374,FA,4002182,2,100.0,HIGH
7375,FA,4001529,3,100.0,HIGH
7376,FA,4003499,2,100.0,HIGH
7377,FA,4002054,1,100.0,HIGH
7378,FA,4002371,1,100.0,HIGH
7379,FA,4000525,1,100.0,HIGH
7380,FA,4000405,5,100.0,HIGH
7381,FA,4002285,3,100.0,HIGH
7382,FA,4001867,1,100.0,HIGH
7383,FA,4002462,1,100.0,HIGH
7384,FA,4001490,3,100.0,HIGH
7385,FA,4001296,1,100.0,HIGH
7386,FA,4002225,24,100.0,HIGH
7387,FA,4000747,44,100.0,HIGH
7388,FA,4001878,7,100.0,HIGH
7389,FA,4002521,7,100.0,HIGH
7390,FA,4003435,7,100.0,HIGH
7373,FA,4001879,4,100.0,HIGH
7372,FA,4001692,1,100.0,HIGH
7371,FA,4002846,5,100.0,HIGH
7361,FA,4002522,2,100.0,HIGH
7354,FA,4002068,1,100.0,HIGH
7355,FA,4001760,2,100.0,HIGH
7356,FA,4000948,4,100.0,HIGH
7357,FA,4001581,1,100.0,HIGH
7358,FA,4001370,1,100.0,HIGH
7359,FA,4001685,1,100.0,HIGH
7360,FA,4000713,1,100.0,HIGH
7362,FA,4001882,12,100.0,HIGH
7370,FA,4002800,5,100.0,HIGH
7363,FA,4002603,3,100.0,HIGH
7364,FA,4000824,1,100.0,HIGH
7365,FA,4002280,1,100.0,HIGH
7366,FA,4001577,1,100.0,HIGH
7367,FA,4003821,1,100.0,HIGH
7368,FA,4001449,2,100.0,HIGH
7369,FA,4002251,2,100.0,HIGH
7391,FA,4003983,2,100.0,HIGH
7392,FA,4001179,6,100.0,HIGH
7393,FA,4002516,1,100.0,HIGH
7422,FA,4002501,4,100.0,HIGH
7415,FA,4002556,3,100.0,HIGH
7416,FA,4002550,3,100.0,HIGH
7417,FA,4002613,7,100.0,HIGH
7418,FA,4002258,1,100.0,HIGH
7419,FA,4001288,3,100.0,HIGH
7420,FA,4003187,2,100.0,HIGH
7421,FA,4003077,1,100.0,HIGH
7423,FA,4001753,3,100.0,HIGH
7413,FA,4001896,1,100.0,HIGH
7424,FA,4001040,4,100.0,HIGH
7425,FA,4000578,2,100.0,HIGH
7426,FA,4001000,2,100.0,HIGH
7427,FA,4001002,3,100.0,HIGH
7428,FA,4002476,14,100.0,HIGH
7429,FA,4003163,4,100.0,HIGH
7430,FA,4007776,34,100.0,HIGH
7414,FA,4002246,2,100.0,HIGH
7412,FA,4002029,1,100.0,HIGH
7394,FA,4003683,6,100.0,HIGH
7402,FA,4000876,2,100.0,HIGH
7395,FA,4003512,15,100.0,HIGH
7396,FA,4002549,1,100.0,HIGH
7397,FA,4001913,2,100.0,HIGH
7398,FA,4002152,5,100.0,HIGH
7399,FA,4003613,1,100.0,HIGH
7400,FA,4002786,1,100.0,HIGH
7401,FA,4002529,1,100.0,HIGH
7403,FA,4002675,1,100.0,HIGH
7411,FA,4001981,1,100.0,HIGH
7404,FA,4002504,4,100.0,HIGH
7405,FA,4002077,3,100.0,HIGH
7406,FA,4001931,7,100.0,HIGH
7407,FA,4002530,1,100.0,HIGH
7408,FA,4001101,5,100.0,HIGH
7409,FA,4001658,1,100.0,HIGH
7410,FA,4001792,4,100.0,HIGH
7353,FA,4001039,13,100.0,HIGH
7352,FA,4000861,4,100.0,HIGH
7351,FA,4001253,25,100.0,HIGH
7301,FA,4003757,1,100.0,HIGH
7294,FA,4001587,1,100.0,HIGH
7295,FA,4002074,3,100.0,HIGH
7296,FA,4003342,6,100.0,HIGH
7297,FA,4001371,1,100.0,HIGH
7298,FA,4003798,3,100.0,HIGH
7299,FA,4003741,7,100.0,HIGH
7300,FA,4001573,2,100.0,HIGH
7302,FA,4003709,3,100.0,HIGH
7292,FA,4003853,3,100.0,HIGH
7303,FA,4001141,1,100.0,HIGH
7304,FA,4003390,1,100.0,HIGH
7305,FA,4001690,1,100.0,HIGH
7306,FA,4002273,3,100.0,HIGH
7307,FA,4002291,3,100.0,HIGH
7308,FA,4002128,5,100.0,HIGH
7309,FA,4002840,20,100.0,HIGH
7293,FA,4003300,6,100.0,HIGH
7291,FA,4001632,2,100.0,HIGH
7311,FA,4003770,13,100.0,HIGH
7281,FA,4002537,1,100.0,HIGH
7274,FA,4002049,1,100.0,HIGH
7275,FA,4002007,1,100.0,HIGH
7276,FA,4002661,1,100.0,HIGH
7277,FA,4001816,1,100.0,HIGH
7278,FA,4001171,2,100.0,HIGH
7279,FA,4001349,4,100.0,HIGH
7280,FA,4001702,2,100.0,HIGH
7282,FA,4001313,1,100.0,HIGH
7290,FA,4002146,16,100.0,HIGH
7283,FA,4001786,2,100.0,HIGH
7284,FA,4002787,5,100.0,HIGH
7285,FA,4002016,1,100.0,HIGH
7286,FA,4002611,1,100.0,HIGH
7287,FA,4003148,2,100.0,HIGH
7288,FA,4001392,5,100.0,HIGH
7289,FA,4001213,2,100.0,HIGH
7310,FA,4002108,2,100.0,HIGH
7312,FA,4003203,1,100.0,HIGH
7350,FA,4003366,2,100.0,HIGH
7341,FA,4001651,4,100.0,HIGH
7334,FA,4003278,53,100.0,HIGH
7335,FA,4000935,1,100.0,HIGH
7336,FA,4001550,1,100.0,HIGH
7337,FA,4002678,1,100.0,HIGH
7338,FA,4000937,1,100.0,HIGH
7339,FA,4001424,6,100.0,HIGH
7340,FA,4001153,2,100.0,HIGH
7342,FA,4002497,3,100.0,HIGH
7332,FA,4003727,10,100.0,HIGH
7343,FA,4000940,2,100.0,HIGH
7344,FA,4003222,3,100.0,HIGH
7345,FA,4001793,1,100.0,HIGH
7346,FA,4000950,17,100.0,HIGH
7347,FA,4001779,4,100.0,HIGH
7348,FA,4002377,1,100.0,HIGH
7349,FA,4001923,10,100.0,HIGH
7333,FA,4002604,3,100.0,HIGH
7331,FA,4002693,1,100.0,HIGH
7313,FA,4001465,5,100.0,HIGH
7321,FA,4001514,2,100.0,HIGH
7314,FA,4003891,14,100.0,HIGH
7315,FA,4003379,2,100.0,HIGH
7316,FA,4003552,14,100.0,HIGH
7317,FA,4003580,14,100.0,HIGH
7318,FA,4002062,1,100.0,HIGH
7319,FA,4001736,1,100.0,HIGH
7320,FA,4000463,4,100.0,HIGH
7322,FA,4002923,3,100.0,HIGH
7330,FA,4003246,20,100.0,HIGH
7323,FA,4003474,5,100.0,HIGH
7324,FA,4003519,7,100.0,HIGH
7325,FA,4000872,3,100.0,HIGH
7326,FA,4002581,2,100.0,HIGH
7327,FA,4002732,33,100.0,HIGH
7328,FA,4002294,4,100.0,HIGH
7329,FA,4003663,17,100.0,HIGH
6464,FA,4003437,16,100.0,HIGH
6462,FA,4004015,20,100.0,HIGH
1,TP,2,1215,100.0,HIGH
5574,FA,4000171,1,100.0,HIGH
5596,FA,4000201,1,100.0,HIGH
5597,FA,4000178,9,100.0,HIGH
5598,FA,4004150,4,100.0,HIGH
5599,FA,4000204,4,100.0,HIGH
5600,FA,4000179,2,100.0,HIGH
5601,FA,4006921,9,100.0,HIGH
5602,FA,4006685,10,100.0,HIGH
5603,FA,4000180,2,100.0,HIGH
5604,FA,4006893,7,100.0,HIGH
5605,FA,4000238,2,100.0,HIGH
5606,FA,4006601,14,100.0,HIGH
5607,FA,4000205,2,100.0,HIGH
5608,FA,4003778,32,100.0,HIGH
5609,FA,4001564,4,100.0,HIGH
5610,FA,4006854,10,100.0,HIGH
5611,FA,4000228,2,100.0,HIGH
5612,FA,4000183,1,100.0,HIGH
5595,FA,4002457,10,100.0,HIGH
5594,FA,4000177,2,100.0,HIGH
5593,FA,4000200,2,100.0,HIGH
5583,FA,4006766,2,100.0,HIGH
